1;0.28314900
2;0.28206500
3;0.28191400
4;0.28212300
5;0.28201800
6;0.28241500
7;0.28201400
8;0.28197000
9;0.28313400
10;0.28190200
11;0.28214700
12;0.28204500
13;0.28257700
14;0.28201000
15;0.28200900
16;0.28225700
17;0.28200800
18;0.28227200
19;0.28199300
20;0.28218200
